,time,open,high,low,close,tick_volume,spread,real_volume
368,1764948300,0.87278,0.87279,0.87255,0.87268,78,8,0
369,1764948600,0.87267,0.87281,0.87262,0.87267,153,8,0
370,1764948900,0.87266,0.87268,0.87247,0.87255,153,8,0
371,1764949200,0.87254,0.87265,0.87248,0.87264,158,8,0
372,1764949500,0.87264,0.87265,0.87249,0.87259,137,8,0
373,1764949800,0.87259,0.8727,0.87253,0.87269,105,8,0
374,1764950100,0.87268,0.87279,0.87267,0.87274,113,8,0
375,1764950400,0.87274,0.87279,0.87257,0.87262,124,8,0
376,1764950700,0.87262,0.87281,0.8726,0.8727,148,8,0
377,1764951000,0.87271,0.87279,0.87263,0.87264,113,8,0
378,1764951300,0.87264,0.87268,0.8726,0.87265,109,8,0
379,1764951600,0.87264,0.87269,0.87252,0.87261,114,8,0
380,1764951900,0.8726,0.87269,0.87255,0.87268,98,8,0
381,1764952200,0.87268,0.87277,0.87247,0.87255,225,8,0
382,1764952500,0.87257,0.87263,0.87239,0.87257,170,8,0
383,1764952800,0.87256,0.87284,0.87247,0.87281,193,8,0
384,1764953100,0.87282,0.87323,0.87278,0.87308,182,8,0
385,1764953400,0.87309,0.87317,0.87289,0.873,160,8,0
386,1764953700,0.87301,0.87317,0.87273,0.87286,187,8,0
387,1764954000,0.87281,0.87299,0.8727,0.87292,249,8,0
388,1764954300,0.87291,0.87299,0.87278,0.87284,230,8,0
389,1764954600,0.87285,0.87297,0.87282,0.87286,170,8,0
390,1764954900,0.87286,0.87304,0.87282,0.87296,171,8,0
391,1764955200,0.87296,0.87297,0.87265,0.87266,214,8,0
392,1764955500,0.87266,0.87276,0.87261,0.87269,147,8,0
393,1764955800,0.87267,0.87288,0.87266,0.87273,169,8,0
394,1764956100,0.87274,0.87283,0.8726,0.8726,154,8,0
395,1764956400,0.87261,0.87274,0.87246,0.87273,157,8,0
396,1764956700,0.87274,0.87293,0.87271,0.87285,171,8,0
