,time,open,high,low,close,tick_volume,spread,real_volume
354,1764942900,0.9355,0.93563,0.93549,0.93555,101,11,0
355,1764943200,0.93555,0.93569,0.93555,0.93558,143,11,0
356,1764943500,0.93557,0.9358,0.93554,0.93579,117,11,0
357,1764943800,0.93578,0.93583,0.93568,0.9358,94,11,0
358,1764944100,0.9358,0.93591,0.93573,0.93573,99,11,0
359,1764944400,0.93572,0.9358,0.93562,0.93579,90,11,0
360,1764944700,0.93573,0.93581,0.93569,0.93574,111,11,0
361,1764945000,0.93575,0.93584,0.9357,0.93572,94,11,0
362,1764945300,0.93572,0.93581,0.93563,0.93572,88,11,0
363,1764945600,0.93574,0.93581,0.9357,0.9358,85,11,0
364,1764945900,0.93581,0.93599,0.9358,0.93599,76,8,0
365,1764946200,0.93599,0.9365,0.93598,0.9365,102,11,0
366,1764946500,0.9365,0.93662,0.93635,0.93657,201,11,0
367,1764946800,0.93658,0.93658,0.93637,0.93642,161,11,0
368,1764947100,0.93642,0.93647,0.93637,0.93645,123,11,0
369,1764947400,0.93644,0.93645,0.93623,0.93625,134,11,0
370,1764947700,0.93626,0.93632,0.93607,0.93609,139,11,0
371,1764948000,0.93611,0.93611,0.93582,0.93585,145,11,0
372,1764948300,0.93585,0.9359,0.93566,0.93569,104,11,0
373,1764948600,0.93567,0.93595,0.93567,0.93587,193,11,0
374,1764948900,0.93587,0.93594,0.93576,0.93576,200,11,0
375,1764949200,0.93577,0.9359,0.93575,0.93577,168,11,0
376,1764949500,0.93575,0.93576,0.93545,0.9356,164,11,0
377,1764949800,0.93561,0.93605,0.93558,0.93604,175,11,0
378,1764950100,0.93605,0.93621,0.93598,0.93619,178,11,0
379,1764950400,0.93619,0.93627,0.93588,0.93596,188,11,0
380,1764950700,0.93596,0.9361,0.93588,0.93589,216,11,0
381,1764951000,0.93589,0.93597,0.93582,0.93583,161,11,0
382,1764951300,0.93584,0.93596,0.93581,0.93587,147,11,0
383,1764951600,0.93587,0.93589,0.93567,0.93578,168,11,0
384,1764951900,0.93579,0.93618,0.93577,0.93606,168,11,0
385,1764952200,0.93606,0.93637,0.93602,0.93637,278,11,0
386,1764952500,0.93635,0.93649,0.93615,0.93615,223,11,0
387,1764952800,0.93614,0.93626,0.93605,0.93626,263,11,0
